0
332
188
910
494
259
1444
1704
1959
364
1833
1156
1004
759
1738
195
517
732
337
610
366
1321
347
1844
1375
213
2194
3121
1692
1766
1555
124
336
154
984
222
232
786
622
203
1149
1987
1367
337
1886
1069
947
705
1580
197
601
494
384
562
411
1096
389
1592
1349
206
2231
3072
1920
1533
1102
189
300
157
944
7763
1551
672
1054
306
766
213
137
677
8177
1573
752
1064
343
775
259
167
672
